satellite_img_name,BD09 coordinate,WGS84 coordinate,carbon_emissions (ton),population (unit),gdp (million yuan),caption,streetview_img_names
Beijing/16_12693_4701_s.jpg,"(12693,4701)","(39.83124718698785, 116.75844440283787)",242.9866,792,7950.429,"The image is a bird's eye view of a large, open field with a park-like setting; The field is surrounded by a mix of houses, buildings, and trees, creating a unique and diverse environment; There are several cars parked in the area, indicating that people are visiting the park or the surrounding neighborhood; The park appears to be a popular spot for outdoor activities and leisure, as it offers a pleasant and spacious area for people to enjoy.",
Beijing/16_12647_4730_s.jpg,"(12647,4730)","(40.036614729344095, 116.33530657541785)",1727.8428,8503,10000.0,"The image is a bird's eye view of a city, featuring a large number of buildings and houses; The buildings are densely packed together, creating a bustling urban environment; The city is situated on a hill, which adds to the overall cityscape.There are several cars and trucks visible throughout the scene, indicating that the city is active and populated; Some cars are parked, while others are in motion, contributing to the lively atmosphere of the city; The image captures the essence of a bustling urban area with a mix of residential and commercial buildings.","45754_116.342623,40.040741_201706_172.68.jpg, 45751_116.338256,40.040197_201707_176.47.jpg, 45749_116.340774,40.042379_201706_83.06.jpg"
Beijing/16_12667_4715_s.jpg,"(12667,4715)","(39.930467688421295, 116.51927954386133)",1913.2482,5912,10000.0,"The image is a satellite view of a large city with a mix of residential and commercial buildings; The city is densely populated, with numerous high-rise buildings and apartment complexes scattered throughout the area; The streets are filled with cars, buses, and trucks, indicating a bustling urban environment.There are several traffic lights positioned at various points throughout the city, helping to manage the flow of vehicles and pedestrians; The image captures the essence of a thriving metropolis, with its tall buildings, busy streets, and diverse transportation options.","38051_116.524156,39.934514_201902_358.27.jpg, 38286_116.528046,39.935349_201902_267.98.jpg, 38056_116.523934,39.93449_201902_178.98.jpg"
Beijing/16_12686_4708_s.jpg,"(12686,4708)","(39.88087552724989, 116.69405386388264)",672.49243,1836,5273.2363,"The image is an aerial view of a city with a large park in the middle; The park is surrounded by various buildings, including apartment complexes and a shopping center; The park itself features a large pool, which is a prominent feature in the scene; There are also several cars parked around the area, indicating that the park is a popular destination for residents and visitors; The cityscape is filled with numerous buildings, showcasing the urban environment surrounding the park.","16477_116.694067,39.886457_201901_236.26.jpg, 16474_116.702754,39.884673_201706_188.33.jpg, 16473_116.70307,39.885781_201901_5.79.jpg, 16476_116.695147,39.886828_201901_57.33.jpg, 16171_116.696877,39.881261_201901_334.84.jpg"
Beijing/16_12654_4708_s.jpg,"(12654,4708)","(39.88087552724989, 116.39969711437307)",2604.1409,5024,10000.0,"The image is a bird's eye view of a city, featuring a large intersection with multiple traffic lights and cars; The intersection is surrounded by buildings, and there are several cars driving through the area; The traffic lights are positioned at various points around the intersection, ensuring the smooth flow of traffic; The cityscape is bustling with activity, showcasing the busy nature of urban life.","16416_116.404009,39.886838_201901_269.92.jpg"
Beijing/16_12663_4745_s.jpg,"(12663,4745)","(40.14259549330473, 116.48248495017263)",444.60715,2276,6592.16,"The image depicts a large, open field with a dirt road running through it; The field is situated near a highway, with a bridge visible in the background; The area appears to be a mix of farmland and a rural setting; There are several cars and trucks driving on the highway, indicating that it is a busy road; The presence of the bridge suggests that the highway might be connecting different parts of the city or region.","29645_116.487793,40.145774_201308_169.82.jpg, 29646_116.490794,40.145833_201601_5.12.jpg, 29635_116.488157,40.145368_201601_87.83.jpg, 29669_116.486065,40.149179_201601_216.59.jpg"
Beijing/16_12658_4707_s.jpg,"(12658,4707)","(39.87378797915706, 116.43649170806177)",2486.6655,11066,10000.0,"The image is a bird's eye view of a city, featuring a large apartment complex with numerous buildings; The complex is situated near a river, with a bridge visible in the scene; The buildings are arranged in a way that creates a sense of community, and the layout of the complex is quite impressive.In addition to the apartment complex, there are several cars parked in the area, indicating that residents and visitors are present; The overall scene captures the essence of urban living, with a mix of residential and transportation elements.","16344_116.439049,39.877203_202003_7.32.jpg, 16291_116.439917,39.879168_201901_353.57.jpg, 16340_116.439701,39.876371_201901_200.14.jpg"
Beijing/16_12661_4730_s.jpg,"(12661,4730)","(40.036614729344095, 116.46408765332829)",1468.7278,3801,326.09952,"The image depicts a large, open field with a train track running through the middle of it; The field is situated near a city, and there are several buildings visible in the background; The area appears to be a mix of rural and urban landscapes, with the train track providing a connection between the two; The field is dotted with a few cars and trucks, indicating that it is a busy location; The presence of the train track and the surrounding buildings suggest that this field is part of a larger transportation network, possibly serving as a hub for both trains and vehicles.","45708_116.471953,40.039654_202003_83.87.jpg, 44845_116.47291,40.038252_201706_34.06.jpg, 45707_116.466076,40.039243_202003_86.27.jpg"
Beijing/16_12684_4697_s.jpg,"(12684,4697)","(39.80287189578841, 116.6756565670383)",212.7975,253,527.69543,"The image depicts a large, open field with a mix of grass and dirt, situated in a desert-like environment; The field is surrounded by a few trees, providing some shade and contrast to the otherwise barren landscape; In the middle of the field, there is a large solar panel installation, which is likely used to harness the abundant sunlight in the area; The field is also home to a few vehicles, including cars and trucks, parked or driving around the area; The presence of these vehicles suggests that the field may be used for various activities, such as recreational purposes or transport",
Beijing/16_12638_4732_s.jpg,"(12638,4732)","(40.05075510715658, 116.25251873961828)",1177.8525,1147,10119.143,"The image is a satellite view of a city with a large number of buildings, including apartment buildings and houses; The city is situated near a river, which runs through the area; The buildings are densely packed, creating a bustling urban environment.There are several cars and trucks visible in the scene, indicating that the city is active and populated; The presence of the river adds a natural element to the cityscape, providing a contrast between the urban landscape and the waterway.","46024_116.254001,40.051837_201902_266.57.jpg, 46132_116.261169,40.055883_201706_104.69.jpg, 46025_116.259888,40.052067_201902_85.87.jpg, 46118_116.255372,40.054919_201902_263.72.jpg"
Beijing/16_12645_4713_s.jpg,"(12645,4713)","(39.91630219186917, 116.3169092785735)",5345.543,12161,10000.0,"The image depicts a large body of water, possibly a river or a lake, surrounded by a city; The water is filled with boats of various sizes, creating a lively atmosphere; The city is densely populated, with numerous buildings and trees scattered throughout the area; The scene captures the essence of urban life and leisure activities, as people enjoy spending time on the water and exploring the city from a unique perspective.","36771_116.322641,39.92224_201902_276.4.jpg, 36748_116.322646,39.922091_202003_274.01.jpg, 36773_116.317324,39.922264_202003_92.14.jpg, 36746_116.322511,39.92187_202003_94.32.jpg, 36744_116.325674,39.921818_202003_94.44.jpg"
Beijing/16_12640_4718_s.jpg,"(12640,4718)","(39.95171039396103, 116.27091603646264)",2998.0737,31058,10000.0,"The image is an aerial view of a city with a large green field in the middle; The field is surrounded by several buildings, including apartment complexes and a hotel; There are multiple cars parked in the area, with some located near the buildings and others scattered throughout the field; The scene gives off a sense of a well-developed urban area with green spaces for recreation and relaxation.","37628_116.27142,39.952365_202301_313.84.jpg, 39517_116.277558,39.95333_201902_80.02.jpg, 39510_116.275929,39.955719_202301_87.46.jpg"
